99, 53.98205
98, 49.31569
97, 50.76872
96, 53.63303
95, 50.7696
94, 53.52238
93, 48.0621
92, 50.77106
91, 51.12891
90, 50.85643
89, 52.19762
88, 44.5388
87, 44.07364
86, 53.2972
85, 52.06821
84, 35.64429
83, 30.94871
82, 43.7634
81, 43.87013
80, 49.93749
79, 30.6991
78, 38.41265
77, 43.06371
76, 30.80746
75, 47.95541
73, 43.07734
71, 31.25863
70, 31.0052
69, 30.67102
68, 30.76221
66, 31.18065
65, 30.67238
63, 5.933486
62, 30.67281
60, 41.38693
59, 41.81083
55, 31.44594
53, 30.71066
52, 33.22023
50, 43.77504
49, 30.72117
47, 31.25486
47, 50.70251
46, 3.498002
45, 35.88996
44, 30.67491
42, 37.8447
41, 31.17657
40, 30.70963
38, 95.55624
38, 34.34108
37, 30.75635
36, 30.67152
35, 30.86205
34, 36.09634
30, 34.13388
30, 38.97388
29, 30.82546
28, 30.67465
26, 1.395674
26, 39.63136
24, 62.93818
24, 40.33548
22, 10.54444
22, 30.7933
21, 30.67126
20, 2.476829
18, 60.49157
17, 13.29646
16, 76.63448
16, 30.69539
15, 4.482728
14, 30.84038
13, 30.69862
12, 30.69622
10, 23.00594
10, 1.895285
9, 48.96109
8, 30.94886
7, 3.65024
6, 30.69078
5, 38.96816
4, 35.12773
2, 31.26973
1, 1.322303
0, 59.7555
0, 2.783376
/n
98, 30.67011
97, 38.06537
94, 59.2356
93, 23.98361
92, 29.63112
91, 30.15417
91, 2.417591
90, 35.36663
89, 14.21317
87, 15.86856
86, 1.416864
86, 40.51047
84, 35.8462
82, 8.291418
81, 16.44179
80, 64.10759
79, 7.507577
79, 30.70678
77, 13.26802
77, 6.831407
74, 30.27804
74, 47.45952
72, 57.93047
71, 11.65734
70, 14.65705
70, 40.02893
68, 5.886214
68, 1.844391
66, 18.64768
65, 18.3632
64, 0.153189
63, 24.70722
62, 1.432906
62, 30.67735
59, 60.84304
59, 31.78036
57, 1.331477
56, 7.645936
55, 23.90535
55, 31.88416
54, 40.72895
52, 2.468138
51, 8.777569
51, 38.48298
49, 30.94046
48, 1.222293
47, 43.48845
47, 30.74344
45, 1.925667
44, 39.91226
43, 5.928932
42, 0.9647815
41, 37.33826
39, 46.59753
38, 45.55736
36, 44.20109
36, 30.71017
34, 0.7140076
34, 37.51655
32, 0.9831989
30, 79.97842
30, 31.01359
28, 0.8226497
27, 6.398372
26, 57.67817
25, 10.66473
24, 47.04924
23, 6.15438
22, 6.294302
22, 31.05415
20, 8.993592
18, 17.8068
17, 49.04589
17, 36.01183
15, 43.24312
14, 34.70138
13, 46.19858
12, 34.27644
10, 6.615116
10, 33.5465
9, 51.64341
7, 1.025747
7, 30.67111
6, 32.99893
4, 12.59869
3, 10.27133
2, 41.68626
0, 49.22428
/n
