98, 78.13935
97, 31.00924
95, 31.51121
94, 6.809938
93, 37.32998
92, 44.57753
91, 7.180345
90, 34.65673
89, 30.81048
88, 30.78317
87, 30.25734
86, 50.54623
85, 4.276486
84, 9.769835
83, 31.16543
82, 30.68476
81, 32.32465
80, 30.67154
79, 55.92592
78, 66.87248
77, 30.7624
76, 52.76577
75, 24.70869
74, 77.90334
72, 30.72603
71, 6.324219
70, 27.06457
69, 23.54843
68, 44.9368
67, 41.09329
66, 17.85096
65, 30.93435
64, 30.67034
63, 71.73009
62, 18.92468
61, 0.3651486
59, 30.82415
58, 47.94463
56, 35.64249
54, 30.69364
53, 2.055092
51, 16.41046
50, 2.42715
49, 31.41376
48, 20.34725
47, 30.67004
46, 30.98735
45, 30.67
44, 30.7077
43, 30.74545
42, 55.82134
41, 33.85287
39, 66.36625
38, 30.78177
37, 15.32987
36, 1.809031
35, 1.704283
34, 51.30954
33, 3.342721
31, 30.72157
30, 30.6811
29, 40.51059
28, 35.72261
27, 21.61722
26, 30.99314
25, 29.88384
24, 42.13464
23, 70.66373
22, 20.55532
20, 36.16029
19, 15.97145
18, 5.486147
17, 30.81326
15, 49.26662
14, 30.67013
13, 30.67001
12, 30.67999
11, 30.76337
10, 5.454985
9, 8.385487
8, 0.3332811
7, 46.58204
6, 0.6209349
5, 61.75866
4, 3.818501
3, 30.67355
2, 0.1089358
1, 37.33809
0, 0.8721873
/n
97, 10.10098
96, 4.548571
95, 34.03382
95, 30.71793
92, 3.941354
91, 18.04266
90, 9.764486
89, 8.384458
89, 30.70552
87, 11.63208
86, 35.64762
85, 7.911932
85, 30.65956
83, 24.99122
82, 16.30302
81, 17.36308
80, 54.62838
79, 7.861547
78, 33.96911
77, 5.066526
77, 30.71907
75, 5.636991
74, 45.95808
74, 30.73261
72, 33.21315
71, 36.45797
71, 30.76021
69, 0.1644527
68, 9.065235
67, 0.4935211
66, 31.59696
65, 41.26855
64, 9.051436
63, 37.39025
63, 30.67001
61, 12.79959
61, 45.10653
59, 34.39626
58, 32.12309
57, 19.24179
56, 11.9896
55, 14.25259
54, 8.939301
53, 26.77707
53, 30.843
51, 30.12765
50, 2.090798
49, 37.12491
48, 16.94001
47, 72.08199
46, 33.41981
45, 9.558328
44, 5.32278
43, 4.832496
42, 16.31755
41, 12.28268
40, 12.97297
39, 48.23016
38, 35.17089
37, 10.27568
36, 46.3911
35, 38.84467
34, 35.16597
34, 46.80857
32, 36.9823
32, 30.70085
31, 30.67468
30, 30.77393
28, 31.18716
28, 30.88338
27, 30.68572
25, 10.11241
24, 39.0271
24, 30.67297
22, 1.83934
21, 5.153839
20, 1.922559
19, 48.56969
18, 41.7402
18, 30.94712
16, 37.74393
15, 30.74211
15, 30.95391
14, 30.87674
12, 4.353165
12, 30.68521
10, 23.12841
9, 32.08442
8, 16.38838
7, 23.33109
6, 20.87601
5, 5.769495
4, 23.69987
3, 25.64841
2, 1.069801
1, 60.79663
1, 30.94402
/n
