99, 30.67094
97, 36.88297
95, 4.637828
93, 23.10163
92, 1.13981
91, 27.38055
90, 9.318774
90, 33.77913
87, 72.95058
86, 26.57678
85, 31.10158
83, 30.95257
82, 28.02522
81, 8.553035
81, 46.46862
79, 70.06723
78, 13.73485
77, 11.21256
75, 33.66615
75, 31.33077
73, 25.28809
72, 5.378648
71, 21.94148
70, 7.281543
69, 1.831247
68, 6.865497
67, 33.71546
67, 30.91081
65, 30.67003
64, 20.43008
64, 43.20911
62, 6.222486
61, 12.83976
60, 34.17658
59, 40.2958
59, 40.08899
57, 0.2785244
56, 24.43777
55, 4.717263
55, 44.97969
53, 36.6697
52, 30.67186
51, 3.806739
50, 17.22378
49, 40.68172
48, 4.678852
47, 24.7074
46, 0.123742
45, 6.858572
44, 0.28219
43, 35.28515
42, 22.2462
41, 11.85667
40, 2.445568
39, 17.10545
39, 44.55867
37, 25.4924
36, 6.957989
35, 2.711144
34, 9.827048
33, 70.01283
32, 0.07494375
32, 30.6714
30, 89.9473
29, 27.25627
29, 45.0011
28, 31.2746
26, 11.36345
25, 23.35151
25, 44.39227
23, 36.88469
23, 44.12491
20, 33.15567
19, 14.96714
18, 6.951954
17, 3.751811
16, 0.6456249
16, 43.10875
14, 25.00582
13, 50.4206
12, 34.13069
11, 45.41085
10, 17.01383
10, 30.63559
8, 15.72249
7, 11.47534
7, 37.25901
6, 32.27164
4, 17.32313
3, 4.936225
2, 0.7930132
1, 19.98153
1, 31.21205
0, 31.07441
/n
98, 16.70407
97, 12.08459
96, 31.31334
95, 84.07675
94, 21.4925
93, 33.23483
92, 66.90288
91, 9.450018
90, 6.7986
90, 43.30557
88, 11.40294
87, 30.94967
86, 30.67065
85, 38.50373
84, 63.56387
83, 17.49919
82, 22.01021
81, 19.30921
80, 21.52001
79, 23.33095
78, 83.23505
77, 13.63485
76, 6.767087
76, 51.04644
74, 31.59115
73, 31.52918
72, 5.640512
71, 18.40728
70, 7.873416
69, 14.52468
68, 37.19503
67, 21.37861
66, 12.90245
65, 4.815287
64, 2.97888
63, 39.54384
62, 24.06344
61, 18.49247
60, 31.59335
59, 34.30886
58, 30.67821
57, 20.30347
56, 19.47868
55, 30.69081
54, 36.50576
53, 3.906451
52, 37.6172
51, 15.13592
50, 21.74334
49, 17.34685
48, 31.11257
47, 12.99894
46, 31.03611
45, 8.948552
44, 15.38102
43, 48.83878
42, 12.67154
41, 30.73917
40, 38.24513
39, 30.99817
38, 13.07236
37, 40.93373
36, 1.937401
35, 19.21452
34, 17.4157
33, 1.440196
32, 7.841959
31, 0.7223837
30, 35.19836
29, 1.273974
28, 14.60106
27, 30.83903
26, 87.43787
25, 10.50614
24, 30.68102
24, 30.89347
23, 43.80907
21, 7.578689
20, 18.72918
18, 9.274999
18, 52.69144
16, 36.97249
15, 39.26318
14, 27.57403
13, 30.83006
12, 80.73252
11, 45.8688
10, 37.43988
9, 36.70391
8, 7.615937
7, 19.32782
6, 21.15101
5, 5.018963
4, 11.00554
3, 35.965
2, 73.57381
0, 24.13718
/n
