99, 46.55844
98, 34.66799
95, 19.35082
91, 0.8157389
90, 33.32224
89, 81.58463
88, 89.4529
87, 76.94974
86, 31.01326
85, 31.08565
84, 30.69584
83, 8.21436
82, 1.50734
81, 38.77995
80, 35.56062
79, 30.68844
76, 47.70255
75, 34.70592
74, 24.19538
73, 30.68172
72, 21.36192
71, 30.8492
70, 26.57837
69, 8.508769
68, 18.28206
67, 39.13105
66, 15.87407
65, 23.61567
63, 9.311491
62, 35.04337
61, 9.168375
60, 33.06535
59, 40.11451
58, 52.9804
57, 33.36857
56, 59.27628
55, 13.3981
54, 46.83492
53, 30.74286
52, 31.45461
51, 32.92023
50, 30.67875
49, 52.97155
48, 5.638041
47, 30.67673
46, 72.91198
45, 44.57286
44, 1.950439
43, 23.79555
41, 11.82862
40, 66.05269
39, 17.23039
38, 22.79683
36, 52.39051
35, 9.333728
34, 30.67406
33, 18.69751
32, 30.66908
31, 67.41123
30, 33.31661
28, 29.3012
27, 15.78592
26, 32.26215
25, 12.5431
24, 30.73283
23, 37.39253
22, 45.83274
21, 30.74169
20, 13.5764
19, 30.67098
18, 30.78426
17, 30.68203
16, 9.057515
13, 58.89391
12, 31.28887
11, 46.53617
10, 30.80883
9, 5.091866
8, 31.10164
7, 30.70079
6, 41.98792
5, 8.842654
4, 30.78395
3, 17.63939
2, 30.80347
1, 46.019
0, 20.71126
/n
98, 16.05343
98, 30.67394
97, 31.39933
95, 40.65786
94, 1.301602
93, 35.32927
93, 31.26105
92, 34.22823
90, 30.67008
87, 47.60977
86, 17.10584
86, 12.18508
84, 30.67112
84, 30.68191
83, 30.67099
82, 32.05782
81, 30.77044
79, 9.931562
79, 31.09924
78, 31.00301
76, 30.70324
73, 30.88368
71, 84.82595
71, 45.19277
70, 31.10193
69, 9.378695
68, 30.80928
66, 14.1579
66, 32.27179
64, 8.516174
64, 38.88819
63, 30.67779
61, 5.708251
60, 0.9228317
59, 62.92625
59, 30.68443
56, 24.03284
55, 14.98655
54, 46.82998
53, 11.21036
52, 31.03567
51, 33.09551
50, 30.71459
49, 31.32265
47, 37.6842
46, 11.7194
44, 92.25399
43, 37.76916
42, 7.380425
42, 33.78192
38, 6.131337
38, 30.79825
37, 30.72386
36, 31.13476
34, 17.58924
34, 38.45483
33, 35.81194
31, 14.75503
31, 30.71169
30, 30.83748
28, 14.33353
27, 67.48008
26, 18.45389
25, 46.32491
24, 44.00339
24, 44.54809
22, 30.75396
20, 15.64899
19, 31.25937
19, 30.8106
18, 45.31116
17, 30.68068
15, 35.97724
14, 51.2109
14, 30.73978
13, 31.61419
11, 31.03326
10, 25.0514
9, 8.953163
8, 10.24055
7, 32.2063
6, 44.24341
5, 13.90919
5, 35.0699
4, 30.95902
2, 34.11828
1, 20.18946
0, 24.83186
0, 51.21152
/n
