98, 27.10447
95, 33.00515
93, 23.56326
91, 43.60785
89, 89.33814
87, 63.00536
86, 50.0248
83, 73.21214
81, 46.5471
76, 40.61392
75, 15.99782
73, 37.06201
72, 37.38185
71, 31.44237
70, 5.762119
69, 21.99581
68, 75.83782
63, 51.22706
62, 70.46936
61, 47.72843
59, 13.8775
58, 17.11691
57, 22.03851
55, 52.06336
54, 83.27301
53, 21.31798
51, 30.68056
50, 97.42291
49, 71.83685
48, 48.74049
47, 17.18187
46, 18.98916
44, 20.24908
43, 26.49273
42, 46.80002
41, 12.7384
40, 1.805829
39, 34.04762
38, 11.52672
37, 8.795642
36, 22.03172
35, 17.45866
34, 62.87719
33, 38.13128
31, 34.26313
28, 51.988
27, 80.16756
26, 88.04835
23, 41.37374
20, 66.25119
19, 94.46714
18, 1.950432
16, 37.40197
15, 61.59982
14, 80.84669
13, 5.708997
11, 51.53621
10, 41.44995
9, 58.24833
8, 54.28821
7, 13.32757
3, 67.69352
/n
76, 30.71501
73, 71.69753
71, 73.93879
68, 86.78239
66, 32.7419
66, 30.7556
64, 12.68154
64, 1.386805
63, 31.06771
61, 17.10578
59, 25.7119
59, 2.778904
57, 54.04016
57, 1.562779
56, 30.78349
54, 88.64012
53, 17.49373
52, 59.86439
51, 18.14887
50, 16.95461
49, 52.1662
49, 30.97313
47, 36.23236
46, 88.80565
45, 8.507528
45, 30.68524
43, 30.68336
42, 55.09907
41, 20.73545
39, 13.14727
38, 13.43675
37, 35.25724
35, 5.256177
35, 30.6871
33, 18.25901
32, 13.30715
30, 26.53095
29, 8.889366
28, 59.23876
27, 30.79208
25, 62.01178
23, 70.95396
22, 49.1846
18, 47.09297
17, 77.33681
16, 29.43502
15, 83.25191
14, 11.28974
13, 18.06056
12, 10.49687
11, 4.513887
10, 20.80339
9, 53.56706
8, 21.17441
7, 5.416193
6, 8.40799
5, 2.072447
4, 3.554625
3, 14.41859
2, 10.83986
1, 36.17234
/n
