98, 30.82045
97, 33.80885
96, 37.0269
95, 89.51907
93, 31.28102
92, 22.63189
91, 32.0257
89, 38.86233
88, 38.74681
87, 10.82933
85, 39.86997
83, 30.79538
81, 6.776011
80, 47.55906
79, 30.83274
78, 4.096925
77, 30.78006
75, 33.5519
72, 0.0824243
70, 30.97477
69, 1.914094
68, 8.193242
66, 35.42469
61, 47.0105
59, 30.69264
56, 32.25077
54, 30.79574
52, 22.89521
51, 54.47542
49, 43.30935
48, 30.68455
46, 51.78624
44, 37.70523
43, 40.32909
40, 30.67025
38, 18.95236
36, 6.114407
35, 59.48631
34, 15.23282
33, 24.67969
30, 30.70085
29, 30.7434
28, 13.55012
27, 92.53217
24, 31.96436
23, 1.695849
22, 37.15883
21, 2.248283
17, 30.67292
16, 30.86244
15, 37.63453
13, 30.82639
12, 69.68221
11, 30.67054
10, 31.07979
9, 31.18415
8, 1.917251
7, 11.7056
6, 7.33838
3, 30.94852
1, 46.04561
0, 32.15291
/n
99, 20.30439
97, 30.71625
94, 30.87948
93, 30.67428
92, 30.73208
89, 27.56774
89, 40.15641
87, 33.04027
84, 9.82997
84, 9.894806
81, 29.93759
80, 30.69824
77, 15.1363
75, 29.45955
74, 41.45221
74, 31.27733
72, 67.77171
71, 46.38865
71, 30.84179
70, 2.211668
69, 30.71193
66, 50.54906
66, 30.92673
65, 30.67837
64, 30.71291
61, 42.46074
60, 10.47897
59, 24.34303
59, 2.043706
57, 0.3706674
56, 9.307187
55, 52.3197
54, 33.47756
53, 0.4616229
53, 35.15124
51, 14.71301
50, 80.15164
49, 38.88702
49, 36.03222
47, 7.187459
45, 43.16219
44, 30.67083
43, 30.7187
40, 0.5451581
38, 30.70249
36, 44.33878
35, 77.45814
34, 31.72106
32, 42.7901
32, 32.94576
30, 78.58274
28, 11.85175
27, 0.6932709
26, 49.91253
25, 1.488538
25, 30.67105
23, 21.57682
22, 17.06636
21, 50.74934
20, 10.40625
19, 12.06201
18, 15.80701
17, 14.09184
16, 16.58614
16, 35.24224
14, 55.39197
13, 8.219776
13, 39.06453
11, 22.13745
11, 33.90885
10, 30.68941
9, 44.61295
7, 30.67068
6, 6.336427
5, 31.64649
4, 33.39355
3, 9.23227
2, 22.62343
1, 4.414939
1, 30.74429
/n
