98, 54.40129
97, 10.43041
96, 41.90196
96, 0.1511196
95, 38.646
93, 5.763943
92, 10.12784
91, 13.91113
90, 4.85113
89, 10.08547
88, 13.02788
87, 11.31059
86, 0.5250909
84, 6.577447
83, 48.57151
83, 35.05553
82, 34.42754
80, 30.75742
79, 31.20461
77, 10.12594
76, 18.78831
75, 33.73669
73, 6.551325
72, 8.548091
72, 33.4572
70, 46.22469
70, 49.97796
67, 3.838577
67, 30.7729
65, 14.86255
65, 33.62246
63, 69.70576
62, 18.46966
61, 18.64041
60, 9.511855
60, 30.70271
58, 7.472202
57, 2.440817
56, 18.99383
55, 0.6713021
54, 29.75758
54, 30.6818
52, 16.54594
51, 49.41282
50, 17.93628
49, 17.47769
48, 20.33733
47, 33.99883
46, 0.3815319
46, 30.67126
44, 7.616957
43, 2.674532
42, 16.32152
42, 30.67265
41, 30.68052
39, 0.9774106
38, 19.15635
37, 0.5236954
37, 30.67004
35, 14.47885
34, 30.68751
33, 28.44039
33, 43.37931
31, 33.75069
31, 33.58281
29, 27.61867
29, 30.67491
28, 31.04503
26, 6.047484
26, 30.69447
25, 30.67249
23, 3.929222
22, 71.48903
22, 35.51601
21, 30.67002
18, 5.868425
18, 30.67789
17, 30.57703
15, 3.882823
15, 2.894732
14, 30.38054
12, 18.27326
12, 30.92898
10, 55.33891
10, 41.99557
8, 30.32534
7, 12.8938
7, 3.711917
5, 32.01011
5, 14.82199
4, 40.10985
2, 30.67497
0, 9.693067
0, 30.67142
/n
98, 66.74383
98, 30.74562
96, 2.4055
95, 12.85356
94, 1.665244
93, 2.713559
92, 1.100363
91, 2.892173
91, 30.6777
89, 32.86676
89, 30.67337
87, 12.63143
86, 7.006541
85, 8.400028
84, 3.110113
83, 7.934093
82, 61.4297
82, 36.4065
80, 8.328768
79, 20.43778
78, 11.23222
77, 15.70246
76, 16.27812
76, 32.64717
74, 21.60415
73, 15.64382
73, 30.72919
71, 0.7112975
70, 41.16562
69, 18.07456
68, 16.32407
67, 19.88647
66, 25.99009
65, 6.541782
64, 7.342206
64, 16.51731
62, 11.58123
61, 5.950804
60, 7.956745
60, 30.67306
58, 8.684544
58, 30.7946
56, 1.92041
56, 30.67345
55, 39.72491
53, 18.33958
52, 28.07306
52, 30.64092
50, 11.01853
49, 0.3957672
48, 17.29159
47, 50.94811
47, 30.67281
45, 24.64214
45, 30.71783
44, 30.67564
42, 25.25428
42, 35.95759
41, 30.78403
39, 8.847574
38, 9.813457
38, 38.12594
36, 5.044406
36, 35.36035
34, 45.45036
33, 14.63702
33, 30.69407
31, 16.31834
31, 35.48117
29, 3.986124
29, 30.93581
28, 30.67035
27, 30.67002
25, 0.901957
25, 37.77523
23, 19.64324
22, 13.08029
22, 30.67111
20, 1.339671
19, 18.60987
19, 30.69287
18, 30.72281
16, 1.185421
15, 1.856559
14, 20.10043
13, 1.361194
13, 38.69999
11, 26.33539
11, 30.70642
9, 6.555905
9, 37.54699
7, 54.73882
6, 16.80852
6, 3.085004
5, 30.7305
4, 33.15023
2, 6.81437
2, 30.67197
1, 11.05233
0, 30.73895
/n
