96, 33.33337
95, 89.97451
94, 62.07575
94, 49.45943
92, 88.45754
91, 83.73656
90, 8.132721
90, 30.6916
89, 30.69426
87, 62.46451
87, 30.68221
83, 39.47475
81, 39.75178
78, 76.12794
78, 30.71982
76, 30.69278
73, 33.78902
71, 30.77518
70, 30.95124
69, 30.62094
67, 84.74661
67, 30.71474
66, 31.47891
63, 1.531916
62, 30.7337
61, 30.67241
60, 0.7639779
58, 30.89811
57, 30.67181
55, 85.42803
55, 30.71515
54, 36.51781
52, 74.88427
52, 89.91789
50, 94.82829
50, 38.10093
48, 2.525038
46, 71.93201
46, 30.75757
45, 30.67076
42, 0.2521194
42, 1.546845
40, 34.36327
40, 1.042806
38, 31.03103
37, 44.82208
36, 87.91889
36, 1.470721
35, 30.67086
34, 53.79784
33, 53.24473
32, 41.61343
30, 36.30555
30, 39.56896
29, 39.26207
27, 70.95727
27, 34.51925
26, 30.72304
24, 17.17875
23, 34.16247
22, 31.42592
21, 31.02943
19, 20.73608
18, 41.44136
17, 30.68585
16, 44.45158
15, 21.70772
14, 30.87697
12, 0.07999559
11, 31.43523
11, 30.79395
9, 11.93197
8, 67.08407
7, 14.58759
6, 5.942488
5, 8.026052
5, 30.69864
3, 7.818904
2, 20.79583
1, 30.98115
0, 17.76516
/n
99, 35.07587
97, 12.25351
97, 30.90211
94, 37.70412
94, 30.67006
92, 13.47137
92, 3.058639
91, 17.61476
89, 35.08943
89, 2.036433
87, 11.99912
87, 8.227504
86, 14.59132
84, 8.090987
83, 43.91238
83, 6.077426
81, 0.5667285
80, 0.3251095
79, 43.43058
78, 0.4035803
77, 0.6390995
77, 30.79913
75, 46.80342
74, 13.15283
73, 63.68556
72, 2.823443
71, 25.95663
70, 4.272902
69, 2.509935
68, 13.44269
67, 12.14585
67, 1.376193
66, 30.67891
65, 30.67042
63, 15.41667
62, 45.77051
61, 0.7736713
61, 30.6729
60, 30.63716
58, 42.11769
57, 2.457265
56, 32.1239
55, 0.989413
55, 1.948481
53, 43.83186
52, 15.42128
51, 0.3074658
50, 6.575427
50, 30.67099
48, 4.605886
48, 5.351658
46, 2.67026
45, 8.751592
45, 30.75855
43, 5.448825
42, 16.49089
41, 10.56026
41, 45.53021
39, 78.85915
38, 37.11269
37, 9.240174
36, 2.740382
35, 36.55021
35, 36.09395
34, 38.73621
32, 89.86958
31, 5.774119
30, 18.35458
30, 0.8662791
29, 30.68842
27, 0.8652532
26, 20.86762
25, 16.00239
24, 51.58673
23, 18.04285
22, 6.102222
21, 1.256519
21, 39.07988
19, 8.361736
18, 7.501385
17, 17.89017
16, 31.4077
15, 16.41156
14, 7.264619
13, 26.31549
12, 5.080134
11, 4.030101
10, 15.61682
9, 38.94542
8, 0.7907463
8, 30.57173
7, 47.21317
6, 0.3981066
5, 30.31393
4, 30.67178
2, 16.16731
1, 18.59234
0, 37.27568
/n
