98, 55.64133
98, 35.23321
96, 18.60105
92, 44.71786
91, 72.95425
91, 45.07076
89, 82.2582
88, 91.48695
88, 0.8345383
87, 30.67523
85, 47.07167
84, 30.6717
82, 46.75333
79, 55.80341
77, 49.81498
75, 30.87546
73, 74.40789
69, 30.75664
68, 1.547121
64, 1.97513
61, 40.13681
58, 55.33033
54, 67.70515
52, 29.28418
50, 70.86706
50, 30.87612
46, 19.27937
44, 64.48865
44, 30.69444
38, 68.02637
36, 49.50554
35, 30.89039
28, 18.67265
26, 67.91358
22, 75.63871
21, 79.8257
21, 30.92292
19, 69.92265
18, 82.8487
15, 30.7784
13, 42.1664
10, 81.48537
10, 2.588938
8, 96.52409
6, 66.78585
5, 57.34427
4, 30.71295
1, 61.59953
0, 30.67324
/n
98, 77.19222
98, 30.96651
96, 61.03371
93, 55.60414
91, 1.750936
89, 74.98657
87, 38.69588
86, 52.3305
86, 31.00441
84, 2.465947
82, 30.70772
79, 49.92279
77, 71.84727
76, 77.30923
75, 0.619549
74, 27.97881
71, 33.75402
69, 79.06385
69, 30.67653
64, 72.27824
63, 27.03916
61, 35.89738
58, 30.86773
56, 40.02391
55, 83.28235
54, 66.92233
54, 30.67816
51, 33.35476
47, 55.71669
47, 30.74943
45, 30.8735
42, 37.90702
41, 55.42616
39, 55.69143
38, 63.04129
38, 28.32073
37, 0.8632436
34, 53.63891
33, 30.67233
32, 27.68069
31, 36.85164
30, 31.25497
28, 7.309163
28, 30.76276
26, 87.50747
25, 16.47908
24, 84.45266
24, 30.70168
22, 41.35799
21, 1.049395
20, 30.81067
19, 36.03439
17, 30.71316
11, 14.34076
10, 95.38946
10, 1.875773
8, 63.90529
8, 4.888925
7, 21.90265
6, 30.67
5, 30.71275
4, 30.72736
2, 88.96017
2, 2.291929
1, 30.82279
/n
